review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
21260,Anthony Villarreal,42,Google,Pixel 8,980.85,AUD,1.53,2.0,Neutral,Australia,English,10/3/2025,True,2,1,2,2,1,7,Amazon,2
21261,Christopher Graves,48,OnePlus,OnePlus Nord 3,665.68,AUD,1.53,3.0,Positive,Australia,English,7/20/2024,True,3,5,3,1,2,1,eBay,0
21262,Sandra Cobb,44,Realme,Realme Narzo 70,598.0,CAD,1.38,4.0,Positive,Canada,English,1/31/2024,True,5,3,4,4,5,2,Flipkart,1
21263,Mr. Stanley Rivera,18,Xiaomi,Poco X6,623.55,AUD,1.53,2.0,Neutral,Australia,English,10/27/2022,True,3,2,1,2,2,1,AliExpress,2
21264,Michael Blevins,27,OnePlus,OnePlus Nord 3,371.68,USD,1.0,4.0,Positive,USA,English,3/15/2025,True,4,5,2,4,5,4,AliExpress,1
21265,Rosie Willis,37,Samsung,Galaxy A55,1245.85,GBP,0.78,1.0,Negative,UK,English,9/21/2024,False,1,2,1,1,1,2,BestBuy,2
21266,Stacy Ross,29,OnePlus,OnePlus 12,443.11,AED,3.67,5.0,Positive,UAE,English,3/13/2025,True,4,5,3,4,5,6,eBay,1
21267,Edward Hicks,41,Motorola,Moto G Power,607.7,CAD,1.38,5.0,Positive,Canada,English,4/5/2023,True,4,5,5,2,5,4,Amazon,1
21268,Allison Martin,18,OnePlus,OnePlus 11R,591.6,AUD,1.53,2.0,Negative,Australia,English,3/6/2023,True,1,2,3,2,1,1,AliExpress,2
21269,João Siqueira,26,Realme,Realme Narzo 70,504.69,BRL,5.7,1.0,Neutral,Brazil,Portuguese,12/5/2022,True,1,1,1,2,1,1,eBay,2
21270,Angelica Edwards,27,Realme,Realme Narzo 70,514.24,AED,3.67,4.0,Neutral,UAE,English,1/28/2025,False,3,2,2,3,3,0,Flipkart,0
21271,Suzanne Jones,18,Realme,Realme 12 Pro,402.98,GBP,0.78,2.0,Neutral,UK,English,8/19/2023,True,3,2,1,1,2,1,Flipkart,2
21272,Crystal Barker,24,Samsung,Galaxy Z Flip,1140.98,CAD,1.38,5.0,Positive,Canada,English,9/28/2024,True,5,3,4,4,3,5,BestBuy,1
21273,Siegfried Hornich,42,Google,Pixel 6,754.09,EUR,0.93,3.0,Neutral,Germany,German,5/31/2025,True,2,2,2,2,2,1,AliExpress,2
21274,Giuseppe Ladeck B.A.,28,Realme,Realme 12 Pro,436.27,EUR,0.93,3.0,Positive,Germany,German,8/4/2023,True,4,2,2,3,2,3,Amazon,0
21275,Olivia Aragão,18,Apple,iPhone 15 Pro,637.585,BRL,5.7,1.0,Negative,Brazil,Portuguese,9/19/2023,True,2,2,1,1,1,3,Amazon,2
21276,Robert Richards,27,Apple,iPhone 13,1167.79,CAD,1.38,3.0,Negative,Canada,English,6/11/2023,True,2,2,3,2,1,2,AliExpress,0
21277,Howard Forster,31,Apple,iPhone SE,943.68,GBP,0.78,4.0,Positive,UK,English,7/17/2025,True,3,4,3,5,4,3,AliExpress,1
21278,Gloria Taylor,40,Apple,iPhone 13,733.45,USD,1.0,2.0,Negative,USA,English,10/18/2024,True,2,1,1,3,2,2,Flipkart,2
21279,Robert Ochoa,47,Xiaomi,Poco X6,620.27,CAD,1.38,2.0,Neutral,Canada,English,4/14/2024,True,2,2,1,3,1,1,BestBuy,2
21280,Emilly Guerra,31,Motorola,Razr 40,275.83,BRL,5.7,3.0,Neutral,Brazil,Portuguese,12/9/2023,True,2,2,4,2,2,3,Amazon,0
21281,Pedro Lucas Peixoto,18,Realme,Realme Narzo 70,473.03,BRL,5.7,2.0,Neutral,Brazil,Portuguese,9/11/2025,True,2,1,3,1,3,0,Flipkart,2
21282,Vyanjana Nazareth,41,Xiaomi,Mi 13 Pro,498.29,INR,83.0,4.0,Positive,India,Hindi,5/23/2023,False,3,5,3,4,2,3,Flipkart,1
21283,Filiz Ehlert,29,Motorola,Moto G Power,602.02,EUR,0.93,2.0,Neutral,Germany,German,3/26/2023,True,2,1,1,1,2,4,AliExpress,2
21284,Jordan Miller,33,Xiaomi,Mi 13 Pro,543.41,GBP,0.78,4.0,Positive,UK,English,5/16/2025,True,2,4,4,3,2,7,Flipkart,0
21285,Sheryl Perry,29,OnePlus,OnePlus Nord 3,661.16,AED,3.67,1.0,Positive,UAE,English,12/10/2023,True,1,1,1,1,2,4,eBay,2
21286,Onveer Radhakrishnan,40,OnePlus,OnePlus Nord 3,443.85,INR,83.0,4.0,Neutral,India,Hindi,9/25/2023,True,3,5,5,3,5,0,Amazon,1
21287,Martha Sauer,39,Motorola,Razr 40,393.69,EUR,0.93,4.0,Positive,Germany,German,1/21/2024,True,5,3,5,1,5,5,Amazon,1
21288,Emily Austin,30,Samsung,Galaxy A55,1223.77,CAD,1.38,4.0,Neutral,Canada,English,12/26/2022,True,5,4,4,5,1,3,AliExpress,1
21289,Daniel Marshall,27,Motorola,Moto G Power,328.81,AED,3.67,2.0,Negative,UAE,English,7/16/2025,True,1,1,2,2,1,4,AliExpress,2
21290,Kunigunda Schlosser,35,Xiaomi,Poco X6,490.05,EUR,0.93,4.0,Positive,Germany,German,1/15/2023,True,4,4,5,3,3,6,BestBuy,1
21291,Mark Padilla,28,Xiaomi,Mi 13 Pro,571.54,AED,3.67,3.0,Positive,UAE,English,2/1/2023,True,3,2,2,1,2,1,eBay,2
21292,Scott Clark-Boyle,20,Xiaomi,Redmi Note 13,373.8,GBP,0.78,3.0,Positive,UK,English,11/1/2022,False,4,2,2,2,2,9,AliExpress,0
21293,Morgan Buckley,31,Apple,iPhone SE,787.23,AED,3.67,2.0,Neutral,UAE,English,7/18/2025,True,1,2,1,1,3,1,eBay,2
21294,Kenneth Smith,46,Samsung,Galaxy Z Flip,1320.45,USD,1.0,3.0,Neutral,USA,English,6/7/2025,True,2,5,3,3,2,1,BestBuy,0
21295,Dr Eric Glover,46,Motorola,Razr 40,771.43,GBP,0.78,2.0,Negative,UK,English,11/26/2024,True,1,2,1,2,1,5,AliExpress,2
21296,Cameron Bennett,56,Samsung,Galaxy Note 20,1096.52,CAD,1.38,4.0,Neutral,Canada,English,9/30/2025,True,5,2,4,3,4,1,eBay,1
21297,Warren Brooks,26,Google,Pixel 6,1054.26,CAD,1.38,3.0,Positive,Canada,English,9/21/2025,False,2,1,1,4,2,6,AliExpress,0
21298,Lisa Jones,28,Google,Pixel 8,760.26,CAD,1.38,4.0,Positive,Canada,English,1/22/2025,False,4,3,4,2,3,2,Amazon,0
21299,Marie Edwards,50,Samsung,Galaxy Z Flip,828.04,GBP,0.78,2.0,Positive,UK,English,8/14/2023,False,3,2,2,1,1,5,eBay,2
21300,Juliana Monteiro,25,Apple,iPhone 14,1230.77,BRL,5.7,2.0,Neutral,Brazil,Portuguese,9/30/2023,True,2,3,3,1,1,1,Amazon,2
21301,Qasim Narayan,30,Motorola,Edge 50,399.67,INR,83.0,5.0,Positive,India,Hindi,12/30/2023,True,4,5,3,5,4,7,BestBuy,1
21302,Louis Thomas,36,Apple,iPhone 15 Pro,1184.95,GBP,0.78,3.0,Neutral,UK,English,4/18/2024,True,4,3,2,3,4,1,eBay,0
21303,Keith Robles,45,Google,Pixel 7a,825.62,AED,3.67,5.0,Positive,UAE,English,8/3/2024,True,5,2,5,4,5,9,AliExpress,1
21304,Luana Araújo,41,Realme,Realme Narzo 70,321.51,BRL,5.7,1.0,Negative,Brazil,Portuguese,1/19/2023,True,1,2,1,1,1,2,Flipkart,2
21305,Kim Washington,33,Apple,iPhone 13,1080.22,USD,1.0,4.0,Positive,USA,English,3/19/2023,True,4,2,2,5,4,2,AliExpress,0
21306,Mrs Carole Smith,46,Samsung,Galaxy Note 20,1124.85,GBP,0.78,4.0,Positive,UK,English,3/11/2023,True,5,4,3,3,5,7,eBay,1
21307,Angelica Hiller,19,Motorola,Edge 50,568.35,EUR,0.93,5.0,Positive,Germany,German,10/30/2024,True,4,5,4,5,5,7,Amazon,1
21308,Brenda Morgan,41,Samsung,Galaxy Note 20,606.46,USD,1.0,5.0,Positive,USA,English,6/11/2024,True,3,4,4,5,4,5,BestBuy,1
21309,Mariah Caldeira,37,Apple,iPhone 14,935.88,BRL,5.7,1.0,Negative,Brazil,Portuguese,8/5/2023,True,1,1,1,2,1,2,Amazon,2
21310,Lori Jackson,25,Realme,Realme 12 Pro,269.5,CAD,1.38,2.0,Negative,Canada,English,1/27/2024,True,1,1,2,2,2,5,Amazon,2
21311,Joseph Peters,35,Realme,Realme 12 Pro,184.85,AUD,1.53,2.0,Positive,Australia,English,8/27/2025,True,1,2,2,2,1,8,eBay,2
21312,Tracy Anderson,20,Xiaomi,Redmi Note 13,375.82,AED,3.67,3.0,Neutral,UAE,English,7/10/2025,True,1,2,3,1,3,4,BestBuy,0
21313,Arthur Miguel Garcia,28,Realme,Realme Narzo 70,571.26,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2/16/2024,True,1,1,1,2,2,3,Amazon,2
21314,Chakradhar Walia,37,Realme,Realme 12 Pro,251.45,INR,83.0,5.0,Positive,India,Hindi,1/16/2025,False,5,4,5,4,3,11,AliExpress,1
21315,Alwine Hermighausen B.Eng.,33,Realme,Realme 12 Pro,393.75,EUR,0.93,4.0,Positive,Germany,German,3/29/2025,True,4,5,5,4,4,4,AliExpress,1
21316,Josephine Rowley,27,Motorola,Moto G Power,723.59,GBP,0.78,4.0,Positive,UK,English,11/27/2022,True,3,4,3,5,4,6,BestBuy,1
21317,Bruce Bates,26,Samsung,Galaxy A55,1276.77,GBP,0.78,2.0,Neutral,UK,English,11/18/2022,True,3,1,1,1,4,5,eBay,2
21318,Igor Textor-Klotz,31,OnePlus,OnePlus Nord 3,820.04,EUR,0.93,3.0,Positive,Germany,German,7/15/2025,True,3,2,3,3,1,4,AliExpress,0
21319,Laurie Oneal,30,OnePlus,OnePlus 12,885.38,AUD,1.53,3.0,Neutral,Australia,English,5/31/2023,True,4,1,3,2,3,2,AliExpress,0
21320,Heather Johnson,22,Samsung,Galaxy Note 20,513.36,USD,1.0,1.0,Negative,USA,English,12/21/2022,True,1,1,1,2,2,2,AliExpress,2
21321,Linda Wade,26,Motorola,Moto G Power,337.16,AED,3.67,5.0,Positive,UAE,English,8/27/2025,True,5,5,3,4,5,14,Amazon,1
21322,George Patterson,22,Motorola,Moto G Power,436.15,AUD,1.53,3.0,Positive,Australia,English,10/25/2022,True,4,2,2,1,2,3,AliExpress,0
21323,Katherine Ramirez,32,Apple,iPhone SE,996.22,USD,1.0,2.0,Neutral,USA,English,4/9/2024,True,3,1,1,4,2,2,eBay,2
21324,Francisco Cavalcanti,30,Motorola,Edge 50,636.64,BRL,5.7,4.0,Positive,Brazil,Portuguese,9/15/2023,False,3,3,2,3,1,5,AliExpress,0
21325,Pedro Henrique Albuquerque,28,Apple,iPhone 14,1410.61,BRL,5.7,4.0,Positive,Brazil,Portuguese,7/30/2024,True,3,2,4,3,4,4,AliExpress,0
21326,Dr Lewis Russell,18,OnePlus,OnePlus 11R,806.45,GBP,0.78,1.0,Negative,UK,English,9/9/2024,True,2,1,2,1,2,0,eBay,2
21327,Michael Riley,49,Samsung,Galaxy A55,1057.19,AED,3.67,3.0,Positive,UAE,English,8/15/2025,True,4,3,1,4,2,12,eBay,0
21328,Dr. Vittorio Döhn B.Eng.,48,Samsung,Galaxy A55,1142.3,EUR,0.93,3.0,Positive,Germany,German,5/11/2023,True,3,3,1,3,2,2,Flipkart,0
21329,Laura Berry,20,Google,Pixel 6,637.585,AUD,1.53,4.0,Positive,Australia,English,6/28/2024,True,4,3,4,4,2,3,AliExpress,1
21330,Robert Sims,31,Apple,iPhone 13,896.04,CAD,1.38,3.0,Neutral,Canada,English,12/19/2024,True,2,2,3,2,2,1,Flipkart,0
21331,Maria Alice da Mata,18,Xiaomi,Poco X6,304.12,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2/12/2025,False,2,2,1,2,1,1,Flipkart,2
21332,Karl-Josef Pergande,18,Realme,Realme 12 Pro,318.01,EUR,0.93,1.0,Negative,Germany,German,5/25/2023,True,2,1,2,2,1,2,AliExpress,2
21333,Larry Guerrero,21,OnePlus,OnePlus Nord 3,752.13,AUD,1.53,3.0,Positive,Australia,English,6/27/2025,True,3,1,2,4,3,4,AliExpress,0
21334,Viktor Stiebitz,29,OnePlus,OnePlus 12,658.47,EUR,0.93,3.0,Negative,Germany,German,4/24/2025,True,3,1,4,2,2,2,BestBuy,0
21335,Michael Watson,25,Realme,Realme 12 Pro,637.585,AED,3.67,4.0,Positive,UAE,English,2/11/2024,False,3,3,4,3,4,11,BestBuy,1
21336,Liam Misra,23,Realme,Realme Narzo 70,361.93,INR,83.0,1.0,Neutral,India,Hindi,8/12/2024,True,1,2,1,2,1,1,Flipkart,2
21337,Andrew Gonzalez,29,OnePlus,OnePlus 11R,781.08,AUD,1.53,2.0,Neutral,Australia,English,4/1/2024,True,1,1,1,3,2,4,eBay,2
21338,Denis Briggs,28,Google,Pixel 6,921.38,GBP,0.78,2.0,Negative,UK,English,10/28/2022,False,2,1,1,2,2,1,AliExpress,2
21339,Nancy Hill,18,Xiaomi,Redmi Note 13,631.66,AUD,1.53,4.0,Positive,Australia,English,12/26/2022,True,3,4,2,4,3,2,BestBuy,0
21340,Tara Wright,28,Apple,iPhone 14,1479.45,AED,3.67,5.0,Positive,UAE,English,8/28/2024,False,4,3,3,3,5,1,eBay,1
21341,Osha Minhas,30,Google,Pixel 7a,899.92,INR,83.0,4.0,Positive,India,Hindi,11/25/2024,True,3,4,4,4,4,7,Flipkart,1
21342,Mr Mohammed Gordon,37,Motorola,Edge 50,402.41,GBP,0.78,3.0,Neutral,UK,English,10/25/2024,True,1,1,3,2,3,3,AliExpress,0
21343,Murilo Campos,37,Xiaomi,Poco X6,260.66,BRL,5.7,5.0,Positive,Brazil,Portuguese,10/6/2023,True,5,2,5,4,5,9,BestBuy,1
21344,Dra. Ana Clara Lopes,36,Google,Pixel 6,1004.39,BRL,5.7,3.0,Positive,Brazil,Portuguese,5/5/2025,True,3,3,3,1,5,3,Amazon,0
21345,Michael Ruiz,42,Apple,iPhone 14,1022.2,AUD,1.53,4.0,Positive,Australia,English,10/3/2023,True,3,4,3,5,5,6,eBay,1
21346,Yadavi Balakrishnan,43,Motorola,Edge 50,359.12,INR,83.0,3.0,Positive,India,Hindi,6/19/2023,True,2,2,3,3,3,5,AliExpress,0
21347,Sophia Mendes,22,Google,Pixel 6,967.93,BRL,5.7,4.0,Positive,Brazil,Portuguese,1/23/2025,True,3,2,3,4,5,3,AliExpress,1
21348,Johnny Anderson,25,Samsung,Galaxy Note 20,648.51,USD,1.0,4.0,Positive,USA,English,12/10/2023,True,3,3,5,3,4,5,Amazon,1
21349,Andre Butler,38,Xiaomi,Poco X6,216.15,AUD,1.53,4.0,Positive,Australia,English,3/29/2024,True,4,3,3,2,4,5,Amazon,0
21350,Jacob Page,40,Google,Pixel 8,825.64,USD,1.0,4.0,Positive,USA,English,12/3/2024,False,3,3,1,3,3,6,AliExpress,0
21351,Caleb Martinez,36,Google,Pixel 6,522.74,AUD,1.53,3.0,Positive,Australia,English,12/21/2024,False,2,2,2,2,3,4,eBay,0
21352,Diego Barbosa,48,Xiaomi,Redmi Note 13,439.89,BRL,5.7,4.0,Positive,Brazil,Portuguese,11/11/2023,False,5,3,4,1,2,0,Flipkart,0
21353,Barbara Thomas,18,OnePlus,OnePlus 12,454.22,USD,1.0,2.0,Neutral,USA,English,5/27/2024,True,2,1,1,1,1,3,Flipkart,2
21354,Samarth Dass,18,Apple,iPhone 14,1205.43,INR,83.0,5.0,Positive,India,Hindi,7/23/2025,True,4,4,5,4,4,11,Flipkart,1
21355,Ansh Bath,18,Google,Pixel 8,880.89,INR,83.0,4.0,Positive,India,Hindi,4/2/2023,False,2,3,3,5,4,2,Flipkart,0
21356,Ljiljana Jacob,30,Motorola,Razr 40,731.94,EUR,0.93,3.0,Positive,Germany,German,10/28/2022,True,5,4,4,4,4,5,Amazon,1
21357,Stanley Marshall,24,Samsung,Galaxy A55,471.19,GBP,0.78,3.0,Positive,UK,English,10/26/2024,True,1,3,1,3,2,7,Flipkart,0
21358,Luiz Gustavo Alves,22,Samsung,Galaxy Z Flip,663.23,BRL,5.7,4.0,Positive,Brazil,Portuguese,9/25/2023,False,5,3,3,3,5,7,Amazon,1
21359,Jason Johnson,18,OnePlus,OnePlus 11R,578.63,AUD,1.53,2.0,Negative,Australia,English,10/3/2024,True,1,3,4,2,1,1,eBay,2
21360,Gabriela Gonçalves,36,Realme,Realme Narzo 70,637.585,BRL,5.7,4.0,Positive,Brazil,Portuguese,8/27/2025,True,5,3,4,1,3,7,eBay,1
21361,Victoria Arnold-Howard,18,Google,Pixel 6,682.95,GBP,0.78,3.0,Positive,UK,English,7/21/2023,True,2,4,1,3,2,8,Amazon,0
21362,Larry Coleman,34,Motorola,Razr 40,531.23,USD,1.0,5.0,Positive,USA,English,7/21/2023,True,3,4,4,5,3,2,AliExpress,1
21363,Lori Kidd,29,Apple,iPhone 14,1150.0,USD,1.0,4.0,Positive,USA,English,1/7/2024,True,4,2,3,4,4,4,Flipkart,1
21364,Jenna Mack,22,Samsung,Galaxy Z Flip,843.69,CAD,1.38,1.0,Negative,Canada,English,3/5/2025,True,1,1,1,1,1,1,eBay,2
21365,Dom Moura,36,OnePlus,OnePlus 12,646.32,BRL,5.7,5.0,Positive,Brazil,Portuguese,12/22/2024,True,5,3,5,4,5,4,eBay,1
21366,Daniel Shaw,27,Motorola,Edge 50,528.37,AUD,1.53,3.0,Negative,Australia,English,1/18/2024,True,3,4,2,2,3,1,BestBuy,0
21367,John Martinez,23,OnePlus,OnePlus Nord 3,894.17,AED,3.67,4.0,Positive,UAE,English,4/1/2023,True,3,4,3,5,5,10,BestBuy,1
21368,Dan Knapp,35,Samsung,Galaxy S24,853.55,CAD,1.38,4.0,Positive,Canada,English,2/7/2023,True,4,4,5,5,3,1,eBay,1
21369,Melissa Zamora,23,Apple,iPhone 14,637.585,CAD,1.38,5.0,Positive,Canada,English,10/17/2025,True,4,5,5,5,4,7,eBay,1
21370,Luara Rezende,27,Realme,Realme 12 Pro,422.76,BRL,5.7,4.0,Positive,Brazil,Portuguese,10/31/2023,True,4,3,4,3,5,8,Amazon,1
21371,Zdravko Scholtz,37,Motorola,Edge 50,549.33,EUR,0.93,1.0,Negative,Germany,German,7/15/2025,True,1,1,1,2,1,1,AliExpress,2
21372,Noah Badami,26,Google,Pixel 8,710.13,INR,83.0,5.0,Positive,India,Hindi,11/27/2023,True,5,5,5,3,5,3,Flipkart,1
21373,Samantha Mccormick,41,Xiaomi,Mi 13 Pro,587.39,CAD,1.38,2.0,Negative,Canada,English,2/4/2025,True,1,3,2,1,3,2,AliExpress,2
21374,Yan Cassiano,30,Samsung,Galaxy Note 20,1116.41,BRL,5.7,2.0,Neutral,Brazil,Portuguese,1/13/2023,True,1,3,1,1,1,3,Flipkart,2
21375,Susan Martinez,25,Realme,Realme 12 Pro,598.0,AED,3.67,2.0,Positive,UAE,English,5/4/2025,True,3,1,1,2,1,2,Flipkart,2
21376,Brian Sheppard-Arnold,30,Realme,Realme Narzo 70,527.99,GBP,0.78,4.0,Positive,UK,English,4/20/2025,True,4,3,1,3,3,8,AliExpress,0
21377,Sarah Thompson,18,Motorola,Moto G Power,206.61,AED,3.67,1.0,Negative,UAE,English,11/23/2023,True,1,1,1,1,2,2,AliExpress,2
21378,Melissa Diaz,18,Samsung,Galaxy Z Flip,721.24,USD,1.0,3.0,Positive,USA,English,8/13/2025,True,2,1,2,1,3,3,BestBuy,2
21379,Sarah Richmond,48,OnePlus,OnePlus Nord 3,485.24,USD,1.0,2.0,Neutral,USA,English,3/7/2025,False,2,1,1,1,2,0,BestBuy,2
21380,Tanveer Butala,38,Samsung,Galaxy Z Flip,1307.06,INR,83.0,4.0,Positive,India,Hindi,2/14/2024,False,2,1,5,4,4,4,BestBuy,0
21381,Justin Freeman,27,OnePlus,OnePlus 12,970.61,AUD,1.53,2.0,Negative,Australia,English,10/31/2022,True,2,3,1,1,1,4,BestBuy,2
21382,Shane Miller,22,Realme,Realme Narzo 70,414.19,CAD,1.38,4.0,Positive,Canada,English,3/22/2023,True,3,3,3,3,3,6,BestBuy,0
21383,Bertha Lindner,33,Samsung,Galaxy A55,1355.83,EUR,0.93,3.0,Positive,Germany,German,8/2/2024,True,3,1,2,3,1,5,Amazon,0
21384,Dipta Issac,39,Realme,Realme Narzo 70,583.32,INR,83.0,2.0,Negative,India,Hindi,5/26/2025,True,1,2,1,2,3,0,Flipkart,2
21385,Brady Garcia,37,Google,Pixel 6,872.15,USD,1.0,1.0,Positive,USA,English,9/29/2025,True,1,1,3,1,1,3,BestBuy,2
21386,Chad Roberts,20,Samsung,Galaxy Z Flip,682.0,CAD,1.38,3.0,Neutral,Canada,English,6/23/2024,True,2,3,3,1,4,2,BestBuy,0
21387,Joseph Hopkins,22,Xiaomi,Poco X6,224.39,USD,1.0,4.0,Positive,USA,English,1/3/2023,True,3,3,5,1,3,5,AliExpress,0
21388,Chandresh Tata,30,OnePlus,OnePlus 11R,389.41,INR,83.0,4.0,Positive,India,Hindi,1/13/2023,True,4,5,3,3,2,5,eBay,1
21389,Katherine Johnson,30,Apple,iPhone SE,1314.7,AUD,1.53,2.0,Neutral,Australia,English,3/12/2025,True,2,1,2,2,1,1,Flipkart,2
21390,Lisa Reilly,42,Google,Pixel 7a,837.36,CAD,1.38,2.0,Negative,Canada,English,7/24/2023,True,1,3,3,1,3,4,Flipkart,0
21391,Charles Reid,42,Apple,iPhone SE,1196.22,AED,3.67,2.0,Positive,UAE,English,10/31/2022,True,3,2,1,3,2,5,AliExpress,0
21392,Jacob Palla,28,Motorola,Razr 40,621.55,INR,83.0,4.0,Neutral,India,Hindi,6/12/2023,True,4,1,4,4,3,4,eBay,0
21393,Wendy Vincent,24,Xiaomi,Poco X6,336.98,GBP,0.78,4.0,Positive,UK,English,1/16/2025,True,3,1,4,3,1,4,eBay,0
21394,Jason Shankar,27,Realme,Realme Narzo 70,637.585,INR,83.0,4.0,Positive,India,Hindi,10/19/2025,True,5,3,4,4,5,6,BestBuy,1
21395,Kim Smith,32,Realme,Realme Narzo 70,491.25,GBP,0.78,1.0,Negative,UK,English,7/2/2023,True,1,1,2,1,2,4,eBay,2
21396,Zachary Gonzales,42,Google,Pixel 8,822.69,AED,3.67,4.0,Positive,UAE,English,5/11/2025,True,4,4,3,4,4,6,eBay,1
21397,Molly Evans,18,Google,Pixel 6,637.585,GBP,0.78,4.0,Positive,UK,English,7/4/2024,False,2,4,3,3,3,4,Amazon,0
21398,Babette Scheibe,48,OnePlus,OnePlus 12,414.86,EUR,0.93,1.0,Negative,Germany,German,9/27/2024,True,2,2,1,1,1,3,Flipkart,2
21399,Courtney Johnson,23,Realme,Realme Narzo 70,242.39,USD,1.0,2.0,Negative,USA,English,6/26/2024,True,1,3,3,2,1,2,AliExpress,2
21400,Thoralf Naser,24,OnePlus,OnePlus Nord 3,637.585,EUR,0.93,1.0,Positive,Germany,German,4/22/2023,True,1,1,2,1,2,4,Flipkart,2
21401,Laura Rivers,28,OnePlus,OnePlus 11R,767.25,AED,3.67,1.0,Negative,UAE,English,9/26/2024,True,1,1,1,2,1,0,Amazon,2
21402,Dalton Esparza,18,Apple,iPhone SE,877.98,USD,1.0,2.0,Neutral,USA,English,1/21/2025,True,2,1,1,1,1,1,eBay,2
21403,Sra. Lara Freitas,19,Apple,iPhone 13,919.64,BRL,5.7,4.0,Positive,Brazil,Portuguese,10/27/2024,False,3,4,4,3,2,2,eBay,0
21404,Unnati Saraf,30,Google,Pixel 6,930.44,INR,83.0,4.0,Positive,India,Hindi,9/7/2025,True,5,2,3,5,5,5,Amazon,1
21405,Paul Martinez,42,Xiaomi,Redmi Note 13,611.89,AUD,1.53,4.0,Negative,Australia,English,9/11/2023,False,4,4,5,5,4,1,BestBuy,1
21406,Orinder Kadakia,36,Google,Pixel 7a,637.585,INR,83.0,4.0,Positive,India,Hindi,8/7/2023,True,3,3,3,3,3,5,Flipkart,0
21407,Pauline Grant,31,Xiaomi,Redmi Note 13,349.64,GBP,0.78,3.0,Neutral,UK,English,11/24/2024,False,2,2,3,3,1,3,Flipkart,0
21408,Mr Michael Parker,21,Samsung,Galaxy Z Flip,1046.1,GBP,0.78,2.0,Negative,UK,English,12/7/2022,True,1,2,1,1,1,5,BestBuy,2
21409,Dipl.-Ing. Belinda Klingelhöfer,29,Samsung,Galaxy Note 20,1250.49,EUR,0.93,4.0,Positive,Germany,German,5/27/2024,True,2,4,3,3,4,5,Flipkart,0
21410,Christine Patel,27,Apple,iPhone 14,1027.75,USD,1.0,1.0,Neutral,USA,English,3/12/2024,True,1,1,1,1,1,0,eBay,2
21411,Joseph Brown,31,Google,Pixel 7a,605.92,AED,3.67,3.0,Neutral,UAE,English,1/28/2023,True,3,3,3,2,2,1,AliExpress,0
21412,Leah Yates,27,Apple,iPhone 14,1144.23,GBP,0.78,3.0,Positive,UK,English,5/20/2025,True,3,2,2,4,3,5,eBay,0
21413,Linda Rowe,31,OnePlus,OnePlus Nord 3,700.44,CAD,1.38,5.0,Positive,Canada,English,12/4/2023,False,4,5,5,3,4,2,BestBuy,1
21414,Charlene Williams,23,Realme,Realme 12 Pro,279.23,CAD,1.38,1.0,Neutral,Canada,English,12/26/2023,True,1,1,1,1,1,1,BestBuy,2
21415,Stephen Vasquez,27,Motorola,Moto G Power,751.69,USD,1.0,5.0,Positive,USA,English,5/8/2023,True,5,5,5,3,5,4,AliExpress,1
21416,Madeline Gonzalez,37,OnePlus,OnePlus Nord 3,951.64,AED,3.67,1.0,Positive,UAE,English,4/30/2024,True,1,1,1,1,1,1,Flipkart,2
21417,Michael Brady,36,Motorola,Moto G Power,387.86,USD,1.0,3.0,Neutral,USA,English,9/8/2024,False,2,3,3,2,3,4,eBay,0
21418,Emily Davis,31,Xiaomi,Redmi Note 13,637.585,GBP,0.78,2.0,Neutral,UK,English,9/3/2023,True,1,1,2,3,1,3,Amazon,2
21419,Kevin Davis,22,Google,Pixel 7a,778.1,AED,3.67,4.0,Positive,UAE,English,12/14/2023,True,4,3,4,4,3,7,Amazon,1
21420,Catharina Spieß,32,Realme,Realme Narzo 70,543.65,EUR,0.93,1.0,Negative,Germany,German,7/28/2025,True,1,1,1,1,1,1,eBay,2
21421,Danielle Rogers,43,Xiaomi,Mi 13 Pro,238.68,AED,3.67,2.0,Neutral,UAE,English,2/8/2025,False,3,1,1,1,2,2,Amazon,2
21422,Anna Cohen,21,Google,Pixel 7a,633.02,USD,1.0,3.0,Positive,USA,English,8/17/2024,True,2,2,1,1,3,6,Amazon,0
21423,Kyle Wolf,24,Google,Pixel 6,622.57,CAD,1.38,3.0,Positive,Canada,English,8/13/2025,False,4,1,3,1,1,4,AliExpress,0
21424,Mrs. Ashley Harris,24,Google,Pixel 7a,637.585,AUD,1.53,5.0,Positive,Australia,English,11/28/2024,True,4,5,5,3,5,6,AliExpress,1
21425,Graham Hawkins,36,Xiaomi,Redmi Note 13,472.5,GBP,0.78,4.0,Positive,UK,English,5/23/2023,True,3,3,3,3,4,5,Flipkart,0
21426,Liam Lowe,25,Xiaomi,Redmi Note 13,644.58,GBP,0.78,3.0,Positive,UK,English,4/15/2024,True,2,3,2,3,4,6,AliExpress,0
21427,Vinko Hübel,49,Xiaomi,Redmi Note 13,310.75,EUR,0.93,2.0,Neutral,Germany,German,4/30/2024,False,1,1,2,1,1,2,AliExpress,2
